goods_name,address,picture,stock,price,description,tip,creat_time,update_time,market_time,hold_time,category,star_id
菊次郎的夏天-久石�?宫崎骏动漫主题视听音乐会,海口,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01SVSvF62GdSNT7DUvb_!!2251059038.jpg,26,40,,海南省歌舞剧�?2022-02-22 15:06:21,2022/3/4 15:06,2022/4/3 15:06,2022/10/18 15:06,3,1,
【限�?折】坂本龙一 · 精选作品音乐会,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01THzcw82GdSNGMPo4U_!!2251059038.png,11,850,,杭州东坡大剧�?2022-06-17 23:40:18,2022/6/20 23:40,2022/7/3 23:40,2023/2/13 23:40,3,1,
唐代礼乐复原组《千年唐�?古谱回归》音乐会,杭州,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01wBj1NN2GdSNSFoEh3_!!0-item_pic.jpg,100,810,,杭州大剧�?歌剧�?,2022/5/14 18:39,2022/5/14 18:39,2022/6/6 18:39,2023/1/25 18:39,3,1
从“梁祝”到“流浪者之歌�?——刘霄小提琴经典名曲音乐�?广州,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01He9klm2GdSNvz2dRu_!!0-item_pic.jpg,25,710,,星海音乐�?交响乐演奏厅),2022/1/30 14:09,2022/2/1 14:09,2022/2/13 14:09,2022/5/11 14:09,3,2,
《嵇康遇见舒伯特》何怡中西雅歌音乐会,北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01xVkooC2GdSOL841UR_!!0-item_pic.jpg,58,940,,国家大剧�?台湖舞美艺术中心,2022/2/17 5:04,2022/2/26 5:04,2022/3/19 5:04,2022/8/12 5:04,3,1
冰雪奇缘-2022宁波儿童六一视听音乐�?宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01nK0x1J2GdSNsw2qMn_!!2251059038.png,51,580,,宁波逸夫剧院,2022/3/14 0:56,2022/3/16 0:56,2022/4/8 0:56,2022/12/3 0:56,3,2,
“一天世界”坂本龙一&Philip Glass作品音乐�?苏州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01MMb7HX2GdSNmJVUCx_!!2251059038.png,95,150,,公共学院报告�?2022-02-19 22:17:24,2022/2/21 22:17,2022/3/4 22:17,2023/1/15 22:17,3,2,,
继承者——上海彩虹室内乐团音乐会,苏州,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01Ey58Jy2GdSO7MFu1p_!!2-item_pic.png,91,170,,苏州湾大剧院-歌剧�?2022-01-16 01:27:29,2022/1/20 1:27,2022/1/30 1:27,2022/3/30 1:27,3,1,
《四月是你的谎言》—“公生”与“薰”的钢琴小提琴唯美经典音乐集,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01RjFh0o2GdSNRAjS7g_!!2251059038.png,21,1000,,国图艺术中心,2022/5/15 10:31,2022/5/18 10:31,2022/6/12 10:31,2023/3/10 10:31,3,2
维也纳施特劳斯之夜经典作品交响音乐会,上海,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01BFth3B2GdSOHuY2kZ_!!2251059038.png,19,430,,凯迪拉克·上海音乐�?大厅,2022/2/6 3:52,2022/2/12 3:52,2022/3/10 3:52,2022/5/27 3:52,3,1
“音乐嘉年华”——百鸟朝凤·北京音乐厅端午国风专场音乐�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN0106styS2GdSO53haVc_!!2251059038.png,59,420,,北京音乐�?2022-05-09 04:29:35,2022/5/12 4:29,2022/6/8 4:29,2022/12/14 4:29,3,1,,
国乐启蒙音乐会《哈喽！国乐�?北京,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01FQzsmz2GdSOBLgbud_!!0-item_pic.jpg,87,910,,国家大剧�?小剧�?2022-02-19 18:34:30,2022/2/28 18:34,2022/3/29 18:34,2022/6/6 18:34,3,1,,
武汉爱乐乐团—大师音乐系列交响音乐会（Z�?武汉,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01uRxyvh2GdSNgCqEK3_!!0-item_pic.jpg,76,370,,武汉琴台音乐�?2022-05-15 13:14:25,2022/5/16 13:14,2022/6/2 13:14,2023/3/20 13:14,3,2,,
天空之城-久石�?宫崎骏动漫作品视听音乐会,济南,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01nPO2e52GdSO3NkCUW_!!0-item_pic.jpg,24,500,,山东剧院,2022/1/2 7:40,2022/1/2 7:40,2022/1/31 7:40,2022/5/21 7:40,3,2
从巴洛克走来----木林国际室内乐专场音乐会,杭州,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN019ysEaX2GdSNwJox4u_!!0-item_pic.jpg,24,320,,杭州大剧�?音乐�?,2022/6/20 16:12,2022/6/23 16:12,2022/7/23 16:12,2023/5/7 16:12,3,1
《卡�?Canon》一生必听的影视金曲音乐�?杭州,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01AHlKbk2GdSNh2a0p7_!!0-item_pic.jpg,84,830,,杭州剧院,2022/5/22 16:11,2022/6/1 16:11,2022/7/1 16:11,2022/11/12 16:11,3,2,
[双人套票]《欢乐颂》经典名曲精选音乐会,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01E83ZCK2GdSO2KhRbO_!!2251059038.png,84,200,,梅兰芳大剧院-大剧�?2022-03-14 09:38:39,2022/3/22 9:38,2022/4/3 9:38,2023/2/7 9:38,3,1,
《北京青年交响乐团�?佛山,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01QeDufj2GdSNWxRWDP_!!2251059038.jpg,12,110,,佛山琼花大剧�?2022-02-07 00:47:07,2022/2/8 0:47,2022/3/4 0:47,2022/11/28 0:47,3,2,,
向伟大经典致敬《东方红》《黄河》《长征组歌》大型音乐史诗经典音乐会,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01RGp95e2GdSOCkYpWh_!!2251059038.png,28,740,,北京展览馆剧�?2022-01-13 17:24:21,2022/1/21 17:24,2022/2/14 17:24,2023/1/8 17:24,3,1,
关于你的一�?-以爱之名视听交响音乐�?沈阳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01rGXd6N2GdSNv7apvj_!!2251059038.jpg,81,300,,盛京大剧�?音乐�?2022-05-12 06:41:29,2022/5/12 6:41,2022/6/3 6:41,2022/8/13 6:41,3,1,,
爱乐之城“La La Land”唯美浪漫经典名曲视听音乐会,上海,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01dJbKOT2GdSNfP0bQH_!!2-item_pic.png,35,340,,东方艺术中心-音乐�?2022-06-16 23:59:43,2022/6/18 23:59,2022/7/13 23:59,2022/8/19 23:59,3,1,
坂本龙一钢琴作品精选音乐会,厦门,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01njpcHR2GdSNpFLVht_!!2251059038.png,75,160,,厦门宏泰音乐�?2022-03-15 05:50:40,2022/3/16 5:50,2022/3/31 5:50,2023/2/16 5:50,3,1,
Summer-宫崎骏•久石让经典动漫视听音乐�?长沙,长沙,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01csWR9e2GdSNSliohG_!!0-item_pic.jpg,47,700,,长沙音乐厅湘江大�?2022-01-29 01:24:17,2022/2/5 1:24,2022/3/6 1:24,2022/7/28 1:24,3,1,
我和我的祖国——庆五一经典影视金曲大屏幕视听音乐会,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN015sdCjb2GdSNqMb4CO_!!2251059038.jpg,11,340,,北京剧院,2022/5/30 19:31,2022/5/30 19:31,2022/6/21 19:31,2023/6/21 19:31,3,1
唐代礼乐复原组《千年唐�?古谱回归》音乐会,南宁,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01dQSZEu2GdSNr4bxxI_!!2251059038.jpg,63,1000,,南宁剧场,2022/3/10 10:31,2022/3/16 10:31,2022/4/2 10:31,2023/4/2 10:31,3,1
孤岛挚爱——小提琴与钢琴音乐会,成都,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01NoGfYt2GdSNZeWv0D_!!2-item_pic.png,39,260,,成都城市音乐厅·小音乐�?2022-01-16 09:37:46,2022/1/26 9:37,2022/2/7 9:37,2022/6/21 9:37,3,1,
Forever Love浪漫金曲音乐�?广州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01JfRRK02GdSNwPcn4s_!!2251059038.png,44,940,,星海音乐�?交响乐演奏厅),2022/5/7 0:33,2022/5/8 0:33,2022/6/6 0:33,2022/9/26 0:33,3,1,
【母亲节 8折优惠】月光漫舞—荷兰钢琴家迈克尔·萨尔卡独奏音乐�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN0147kIly2GdSO1hhqx1_!!2251059038.png,81,270,,杭州东坡大剧�?2022-04-20 08:44:41,2022/4/22 8:44,2022/5/12 8:44,2023/4/19 8:44,3,1,,
弦舞——黄蒙拉x杨雪霏小提琴与吉他音乐会,上海,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01UARsSE2GdSO7O6Iac_!!2-item_pic.png,25,540,,凯迪拉克·上海音乐�?大厅,2022/4/20 23:22,2022/4/22 23:22,2022/5/6 23:22,2022/6/6 23:22,3,1
张昊�?钢琴 独奏音乐�?武汉,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01wCskZ12GdSOBChcmx_!!0-item_pic.jpg,99,760,,武汉琴台音乐�?2022-04-04 02:57:22,2022/4/4 2:57,2022/4/16 2:57,2022/6/10 2:57,3,2,,
【潮流剧场】“梦见校园”校园民谣经典音乐会,金华,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01qYVY7w2GdSO6MOEyV_!!2-item_pic.png,52,420,,义乌文化广场剧院,2022/4/21 0:40,2022/4/28 0:40,2022/5/8 0:40,2023/3/27 0:40,3,1
《千与千寻》动漫电影原声音乐会,大连,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01SNTRq12GdSNsi8S7w_!!2251059038.png,78,310,,大连人民文化俱乐�?大剧�?2022-04-30 20:55:05,2022/5/5 20:55,2022/5/22 20:55,2023/2/8 20:55,3,2,
经典动画名曲烛光音乐�?北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01SvzA4U2GdSNhNzHNC_!!2-item_pic.png,19,420,,三里屯·爱乐汇艺术空间-时空剧场,2022/2/23 1:55,2022/2/25 1:55,2022/3/8 1:55,2022/12/20 1:55,3,2,
【成都站】《致敬传奇·光辉岁月》纪念beyond经典金曲演唱�?成都,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01ly66452GdSNWrqag6_!!2251059038.png,96,640,,成都国际剧院,2022/6/7 9:38,2022/6/17 9:38,2022/7/1 9:38,2023/6/21 9:38,3,2,
《“天空之城”宫崎骏&久石让动漫作品视听音乐会�?青岛,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN013wbLdN2GdSNnuWFRZ_!!2251059038.png,16,940,,青岛大剧院音乐厅,2022/5/29 16:21,2022/6/6 16:21,2022/7/2 16:21,2022/12/29 16:21,3,2,
红色印记--现代京剧交响音乐�?北京,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01Zu2aoU2GdSNtfvhLE_!!0-item_pic.jpg,54,590,,北京音乐�?2022-02-25 06:41:13,2022/2/28 6:41,2022/3/28 6:41,2022/8/25 6:41,3,1,,
音乐药丸——睡眠音乐会,西安,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01PNCWbS2GdSO2zF3cp_!!2251059038.jpg,79,350,,茧剧�?2022-02-12 09:31:42,2022/2/18 9:31,2022/3/11 9:31,2022/5/11 9:31,3,2,
“天空之城”久石让&宫崎骏经典动漫作品音乐会,南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ZSn42Q2GdSNxOZdhG_!!2251059038.png,99,690,,南京文化艺术中心音乐�?2022-06-19 15:15:06,2022/6/20 15:15,2022/7/15 15:15,2023/6/6 15:15,3,1,
南京市文旅消费政府补贴剧�? 柴可夫斯基三大经典亲子芭蕾音乐会《黑白键上的足尖舞�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01V4VuzD2GdSNjCKeiX_!!2251059038.png,30,980,,江苏荔枝大剧�?2022-07-16 15:18:47,2022/7/25 15:18,2022/8/11 15:18,2023/2/24 15:18,3,2,,
2022.5.14summer-宫崎骏久石让经典动漫视听音乐�?,西安,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01hoxlVv2GdSNQ9sVxE_!!2251059038.png,32,790,,西安音乐�?交响大厅,2022/3/6 17:31,2022/3/8 17:31,2022/4/4 17:31,2022/11/3 17:31,3,1
敦煌国乐“筝魂�?-王中山古筝音乐会,南京,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01zEFoWf2GdSNuiL9rA_!!2-item_pic.png,86,220,,江苏荔枝大剧�?2022-05-09 13:09:47,2022/5/17 13:09,2022/6/1 13:09,2023/1/21 13:09,3,2,
广州交响乐团“乐聚保利”音乐会系列：“弦乐二人行”第二季.,海口,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01j2OzfB2GdSODW2zmp_!!0-item_pic.jpg,67,100,,海口湾演艺中�?2022-01-16 14:48:42,2022/1/25 14:48,2022/2/19 14:48,2022/4/28 14:48,3,2,
蓝色多瑙�?世界经典名曲交响音乐�?天津,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01EKYFpx2GdSNzMkVn4_!!2251059038.jpg,50,590,,天津大礼堂大剧场,2022/2/11 18:44,2022/2/19 18:44,2022/3/7 18:44,2023/3/1 18:44,3,2,
今夜爱无限——中外电影动漫金曲音乐会,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01gj684z2GdSNunc6H0_!!2251059038.png,74,430,,北京音乐�?2022-05-25 22:41:49,2022/5/30 22:41,2022/6/22 22:41,2023/6/7 22:41,3,2,
《爱乐之城》世界经典电影金曲视听音乐会,成都,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01ElLkfC2GdSOBI7jbn_!!2-item_pic.png,35,850,,成都城市音乐厅·戏剧厅,2022/5/6 20:54,2022/5/9 20:54,2022/5/30 20:54,2023/1/20 20:54,3,1
党的好女�?-经典民族歌剧选段音乐�?北京,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01pNc8Pr2GdSO3vs3I2_!!0-item_pic.jpg,70,160,,北京音乐�?2022-01-18 00:54:00,2022/1/21 0:54,2022/2/18 0:54,2023/1/24 0:54,3,2,,
《“加勒比海盗”—经典电影主题视听音乐会�?郑州,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01NF8Mfn2GdSO9arnO7_!!0-item_pic.jpg,87,120,,郑州大剧院·音乐厅,2022/4/24 9:27,2022/4/26 9:27,2022/5/7 9:27,2022/10/9 9:27,3,1,
1+1�?“好玖不见”帝玖管弦乐团动漫交响音乐会,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01PSpWa32GdSNUFahaf_!!2251059038.jpg,37,290,,杭州大剧�?歌剧�?,2022/6/27 6:23,2022/7/4 6:23,2022/8/2 6:23,2023/7/13 6:23,3,1
夏之青春—宫崎骏2022年动漫主题视听音乐会,无锡,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01pSzjZt2GdSNyWZy0F_!!0-item_pic.jpg,37,580,,无锡演艺剧院,2022/5/31 15:14,2022/6/5 15:14,2022/6/29 15:14,2022/8/2 15:14,3,2
梦系红楼——红楼梦全版主题演唱音乐�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01VS62C32GdSMosgvGq_!!2251059038.jpg,93,440,,北京音乐�?2022-06-27 05:49:00,2022/7/2 5:49,2022/7/28 5:49,2023/4/23 5:49,3,2,,
[早鸟优惠]一生必听的钢琴曲——从“巴�?�?莫扎特到肖邦 �?李斯特”钢琴圣手谭小棠独奏音乐�?宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01P5E2cZ2GdSNzLRXdC_!!2251059038.jpg,24,860,,宁波音乐�?2022-01-05 16:31:15,2022/1/13 16:31,2022/2/9 16:31,2022/4/30 16:31,3,2,,
音乐后花�?跨越古典200�?安德烈•伊万诺维奇钢琴独奏音乐�?广州,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01mIRaOk2GdSNi1r9W8_!!0-item_pic.jpg,11,830,,广州大剧院实验剧�?2022-03-14 09:39:22,2022/3/17 9:39,2022/3/30 9:39,2022/5/9 9:39,3,1,,
5�?日《GAME OF THRONES�?022超燃史诗钢琴交响音乐会《权力的游戏》（合作�?福州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01QzZSMR2GdSNizNFsa_!!2251059038.jpg,46,160,,福州海峡文化艺术中心-歌剧�?2022-04-16 12:31:42,2022/4/24 12:31,2022/5/6 12:31,2022/7/16 12:31,3,1,,
唯美大提琴音乐会《大提琴影视金典�?南京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN013lWpHy2GdSNd8RhzL_!!2251059038.png,15,490,,国民小剧�?2022-01-09 01:05:50,2022/1/11 1:05,2022/1/24 1:05,2022/11/4 1:05,3,2,,
冰雪奇缘�?022成都儿童六一交响音乐�?成都,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN014rNiWM2GdSNp46Upr_!!2251059038.png,12,230,,成都城市音乐厅·音乐厅,2022/3/5 21:51,2022/3/13 21:51,2022/4/9 21:51,2022/7/25 21:51,3,1,
【武汉】《菊次郎的夏天》久石让&宫崎骏动漫经典音乐作品音乐会,武汉,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN013A0Bv02GdSNiW7pCV_!!2251059038.png,65,280,,武汉琴台音乐�?2022-04-01 07:53:45,2022/4/11 7:53,2022/5/5 7:53,2023/4/15 7:53,3,1,
4�?2日市民音乐会《奏鸣·幻想——叶子豪钢琴独奏音乐会�?东莞,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01nJMZHC2GdSNmrXXk3_!!0-item_pic.jpg,28,490,,东莞玉兰大剧�?2022-03-13 01:48:49,2022/3/18 1:48,2022/4/7 1:48,2022/5/12 1:48,3,1,,
《金奖首席之�?八把大提琴音乐会�?佛山,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01vE2x7V2GdSNh09csv_!!0-item_pic.jpg,84,90,,佛山琼花大剧�?2022-01-10 22:15:40,2022/1/12 22:15,2022/2/10 22:15,2022/3/29 22:15,3,2,,
“笑傲江湖”星火乐队国潮跨界创新音乐会,无锡,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01f6Bq4k2GdSNzpzUhM_!!0-item_pic.jpg,27,10,,江阴大剧�?2022-06-27 01:13:18,2022/6/30 1:13,2022/7/15 1:13,2023/3/5 1:13,3,2,
《“琴海撷芳”——国韵古琴音乐会�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Tbagdu2GdSO4gR0r9_!!2251059038.jpg,20,950,,青蓝剧场,2022/6/26 21:19,2022/7/4 21:19,2022/7/26 21:19,2023/1/1 21:19,3,1,
浙江交响乐团2022音乐�?心之向往,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01jh95Mi2GdSOFCHxIW_!!2251059038.jpg,84,720,,杭州运河大剧院·歌剧厅,2022/7/4 4:00,2022/7/6 4:00,2022/7/24 4:00,2023/3/9 4:00,3,2
一生必听经典—名曲名家演奏会《爱的致意�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01DfTflG2GdSNZ7KrvM_!!2251059038.png,11,260,,中山音乐�?2022-06-25 05:41:09,2022/7/1 5:41,2022/7/27 5:41,2023/4/5 5:41,3,1,,
柴可夫斯基《天鹅湖�?互动•导赏室内乐重奏音乐�?杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01K0vgu92GdSNvxJwwZ_!!2251059038.jpg,23,210,,杭州剧院,2022/1/3 3:35,2022/1/13 3:35,2022/2/10 3:35,2022/8/2 3:35,3,1,
2021第七届北京国际流行音乐周 陈鸿宇【美好时代】剧场音乐会,北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01SuQgOR2GdSNbzjDMQ_!!2251059038.jpg,21,430,艺人：陈鸿宇,北京展览馆剧�?2022-05-28 07:17:47,2022/6/5 7:17,2022/6/26 7:17,2022/9/17 7:17,3,2,
钢琴追梦—与钢琴名师一起学�?王春师生钢琴音乐�?北京,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01ohZhk32GdSNu20div_!!0-item_pic.jpg,49,940,,中山音乐�?2022-05-22 23:24:39,2022/5/25 23:24,2022/6/12 23:24,2023/2/20 23:24,3,2,,
《少女的祈祷�?世界经典轻音乐视听音乐会,杭州,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01uEqDmV2GdSO6FWyxH_!!2251059038.jpg,87,120,,杭州剧院小剧�?2022-02-23 10:49:08,2022/3/3 10:49,2022/3/22 10:49,2023/3/8 10:49,3,1,
天空之城-久石�?宫崎骏动漫作品音乐会,青岛,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01leGfkX2GdSNXGgsLP_!!2251059038.jpg,26,140,,青岛音乐�?2022-02-20 18:59:58,2022/3/2 18:59,2022/3/28 18:59,2022/11/12 18:59,3,1,
坂本龙一钢琴作品精选音乐会,天津,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01yUJC3f2GdSNak56fw_!!0-item_pic.jpg,30,860,,天津音乐�?2022-01-31 04:09:51,2022/1/31 4:09,2022/2/24 4:09,2023/1/23 4:09,3,1,
冰雪奇缘-2022北京儿童六一交响音乐�?北京,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01EejsJJ2GdSNxXKWuu_!!2251059038.jpg,99,140,,中山音乐�?2022-04-25 02:04:25,2022/5/3 2:04,2022/5/26 2:04,2022/11/22 2:04,3,2,,
海上钢琴�?-浪漫经典电影名曲烛光音乐�?天津,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01SwX3wx2GdSO9Vlj5E_!!0-item_pic.jpg,22,680,,津湾大剧�?2022-05-22 18:52:18,2022/5/24 18:52,2022/6/4 18:52,2023/2/18 18:52,3,2,,
summer宫崎骏久石让经典动漫视听音乐�?宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01tl1QwH2GdSNvPnVhK_!!2251059038.jpg,13,190,,宁波逸夫剧院,2022/1/3 18:23,2022/1/5 18:23,2022/2/1 18:23,2023/1/5 18:23,3,2,
“流动的时光——龚琳娜二十四节气古诗词音乐会”（大剧场）,重庆,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01YrTA9L2GdSNTDznn0_!!2251059038.jpg,43,890,,重庆大剧�?2022-04-14 17:50:56,2022/4/14 17:50,2022/4/25 17:50,2022/8/31 17:50,3,1,
坂本龙一·作品音乐会（合作演出�?宁波,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01CcBUwe2GdSNR4Jk9U_!!2251059038.jpg,17,640,,宁波文化广场大剧�?2022-04-28 16:56:57,2022/5/6 16:56,2022/5/25 16:56,2022/9/22 16:56,3,2,,
上海彩虹室内乐团演绎久石让作品音乐会,深圳,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01mcRkQF2GdSNGll9g1_!!2251059038.jpg,66,770,,深圳滨海艺术中心-歌剧�?2022-04-22 05:52:04,2022/4/28 5:52,2022/5/20 5:52,2023/4/30 5:52,3,1,
天空之城—久石让&宫崎骏经典动漫音乐会,太原,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01vAznm12GdSNzHC7lK_!!2251059038.png,85,240,,太原青年宫演艺中�?2022-02-08 20:20:02,2022/2/10 20:20,2022/2/21 20:20,2023/1/4 20:20,3,2,
中国狂想�?成都,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01A6DIJV2GdSNXtbn8L_!!2-item_pic.png,46,600,,成都城市音乐厅·音乐厅,2022/5/28 15:34,2022/6/1 15:34,2022/6/29 15:34,2023/1/12 15:34,3,2,
“权力的游戏�?超燃史诗 电声交响音乐�?上海,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ulMZ6g2GdSNd6bnTb_!!2251059038.png,80,80,,上海商城剧院,2022/2/2 18:01,2022/2/7 18:01,2022/2/17 18:01,2023/2/9 18:01,3,1,
许忠指挥马勒第三交响曲音乐会,上海,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01QF3Kes2GdSOCh3hrj_!!2-item_pic.png,50,170,,东方艺术中心-音乐�?2022-06-19 06:11:04,2022/6/23 6:11,2022/7/15 6:11,2023/2/19 6:11,3,1,
